id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
178779551 18.8313 0.0 0.183100000023842 1563.71936035156 3505.98974609375 312.947053 44.419077 0.0002332138 512.0 28.3223 29982 B Blue 2458998.49583333 58 150 "[118] IC5070_incl_201_V2492Cyg" 29933
18775509 14.4055 0.0333835445344448 0.0059000002220273 2615.31591796875 2261.498046875 312.948773 44.419078 0.0008231567 3.0 14.9630 1318 I I-Band 2457704.24234375 7 2 "[118] IC5070_incl_201_V2492Cyg" 1222
171179998 16.3770 0.153637588024139 0.044599998742342 1543.70239257812 1964.51586914062 312.948026 44.419078 0.001015793 0.0 17.2749 28671 V Visual 2458975.57582755 7 2 "[118] IC5070_incl_201_V2492Cyg" 28005
121366982 15.3362 0.152407750487328 0.0248000007122755 401.983306884766 610.429016113281 312.94773 44.419081 0.001264019 3.0 13.4958 13068 R -SR- 2458358.4957128 33 56 "[118] IC5070_incl_201_V2492Cyg" 5906
158738046 14.8251 0.160788655281067 0.137299999594688 621.666198730469 1174.64770507812 312.948369 44.41909 0.001057319 0.0 17.2724 6645 HA "H ALPHA" 2458356.4894939 41 51 "[118] IC5070_incl_201_V2492Cyg" 6314
66720913 15.9350 0.152444824576378 0.030799999833107 495.320007324219 640.859680175781 312.947862 44.419091 0.001248518 3.0 14.7685 5724 V -SG- 2458347.46858241 33 56 "[118] IC5070_incl_201_V2492Cyg" 5536
77341397 15.4611 0.160963609814644 0.00460000010207295 177.04069519043 594.223205566406 312.948217 44.419091 0.0009816142 3.0 12.7688 5832 R RED 2458340.71373843 13 16 "[118] IC5070_incl_201_V2492Cyg" 5581
73445520 17.7350 0.188782557845116 0.129099994897842 620.827575683594 1127.92260742188 312.94795 44.419094 0.001544626 0.0 17.2223 7495 B B 2458373.61820277 41 51 "[118] IC5070_incl_201_V2492Cyg" 7342
166603535 17.2715 0.17492201924324 0.138300001621246 1486.61120605469 1805.08911132812 312.948092 44.419094 0.001123133 0.0 18.4419 28005 B Blue 2458946.63506944 7 2 "[118] IC5070_incl_201_V2492Cyg" 27375
69658899 16.2894 0.0 0.0755999982357025 481.365386962891 503.879699707031 312.948251 44.419097 0.002102526 515.0 14.9808 6875 V V 2458361.67778935 31 39 "[118] IC5070_incl_201_V2492Cyg" 6687
104795535 15.8264 0.0908170789480209 0.0328000001609325 169.960494995117 186.475006103516 312.948402 44.419097 0.001187978 3.0 14.6820 11968 V V 2458616.46429398 71 108 "[118] IC5070_incl_201_V2492Cyg" 11606
69290634 15.8697 0.0859369412064552 0.0273000001907349 631.421813964844 1172.7470703125 312.948036 44.419099 0.0006782655 0.0 15.6784 6693 V V 2458359.36221181 41 51 "[118] IC5070_incl_201_V2492Cyg" 6362
70156987 16.1303 0.0875339135527611 0.0467999987304211 424.053192138672 567.56640625 312.9472 44.4191 0.002012566 3.0 14.4302 7060 V -V- 2458381.45055652 33 56 "[118] IC5070_incl_201_V2492Cyg" 7074
65084903 16.0119 0.169839754700661 0.0575000010430813 165.793502807617 624.420471191406 312.947474 44.419101 0.002014572 3.0 15.0938 5049 V -SG- 2458332.37138889 33 56 "[118] IC5070_incl_201_V2492Cyg" 4603
44689001 14.0351 0.0400403290987015 0.00430000014603138 2680.73266601562 2224.3427734375 312.948393 44.419105 0.001352884 3.0 14.3187 3465 I I-Band 2458096.27192564 7 2 "[118] IC5070_incl_201_V2492Cyg" 3287
131790016 17.7759 0.153337046504021 0.0562000013887882 2682.5556640625 2193.38354492188 312.947466 44.419107 0.001131963 0.0 17.8727 14041 B Blue 2458721.56891461 7 2 "[118] IC5070_incl_201_V2492Cyg" 13712
43456467 15.5804 0.082706518471241 0.0071000000461936 2583.25952148438 2188.41821289062 312.948451 44.419108 0.0009071471 3.0 14.9413 3377 R Red 2458084.22798322 7 2 "[118] IC5070_incl_201_V2492Cyg" 3047
171378550 15.0958 0.172049015760422 0.0816000029444695 2621.24951171875 2213.1640625 312.94776 44.419108 0.002146539 3.0 26.5654 28704 R Red 2458976.50486111 58 144 "[118] IC5070_incl_201_V2492Cyg" 28055
171382359 15.0958 0.172049015760422 0.0816000029444695 2621.24951171875 2213.1640625 312.94776 44.419108 0.002146539 3.0 26.5654 28704 R Red 2458976.50486111 58 144 "[118] IC5070_incl_201_V2492Cyg" 28055
17253990 14.6755 0.0437270179390907 0.00659999996423721 2641.02563476562 2251.36596679688 312.948415 44.41911 0.0008384011 3.0 15.2100 1173 I I-Band 2457691.25888889 7 2 "[118] IC5070_incl_201_V2492Cyg" 1117
78706668 17.4729 0.180261924862862 0.112099997699261 472.404998779297 495.251800537109 312.948114 44.41911 0.003409714 3.0 16.0486 7934 B B 2458396.56416667 31 39 "[118] IC5070_incl_201_V2492Cyg" 7785
17905332 14.2573 0.0393995493650436 0.00499999988824129 2668.82958984375 2255.83154296875 312.948445 44.419112 0.0008748387 3.0 14.8010 1231 I I-Band 2457695.25205006 7 2 "[118] IC5070_incl_201_V2492Cyg" 1156
