id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
68181683 17.9115 0.14228418469429 0.0568000003695488 2014.41821289062 2474.60888671875 312.756053 44.261201 0.0009312707 0.0 17.6101 6337 B Blue 2458362.36463686 7 2 "[118] IC5070_incl_201_V2492Cyg" 6024
121671333 14.6208 0.0428035221993923 0.00779999978840351 2028.14074707031 2505.2705078125 312.755924 44.261201 0.000866206 3.0 15.4654 13137 I I-Band 2458680.42102575 7 2 "[118] IC5070_incl_201_V2492Cyg" 12783
141026478 15.2597 0.136735245585442 0.0184000004082918 490.666809082031 525.828979492188 312.756454 44.261201 0.002841413 0.0 13.7535 14578 R R 2458745.33795139 71 108 "[118] IC5070_incl_201_V2492Cyg" 14179
189926794 15.8926 0.0717664808034897 0.0441000014543533 695.294982910156 679.991271972656 312.756468 44.261201 0.00245083 0.0 15.8460 31919 V V 2459042.79584491 54 137 "[118] IC5070_incl_201_V2492Cyg" 31211
66369727 16.0435 0.108020931482315 0.0355999991297722 956.852783203125 1004.33447265625 312.756399 44.261202 0.00275658 0.0 15.6359 5591 V -V- 2458346.3980299 47 64 "[118] IC5070_incl_201_V2492Cyg" 5465
78718685 16.2898 0.268899828195572 0.0584999993443489 744.168395996094 813.880920410156 312.756587 44.261202 0.002593721 0.0 15.0461 7944 V V 2458400.49025463 31 39 "[118] IC5070_incl_201_V2492Cyg" 7795
65801771 16.2461 0.0 0.0813999995589256 1381.49487304688 588.498779296875 312.756472 44.261204 0.001377107 515.0 14.2583 5301 V V 2458335.578603 34 43 "[118] IC5070_incl_201_V2492Cyg" 4646
161800920 14.1617 0.0337457843124866 0.0100999996066093 546.293823242188 506.902191162109 312.756683 44.261204 0.002996713 0.0 13.5532 26942 I I 2458911.67425926 71 108 "[118] IC5070_incl_201_V2492Cyg" 26579
170559795 16.3747 0.185146257281303 0.0830999985337257 2008.06005859375 2613.27856445312 312.755933 44.261204 0.0009455518 0.0 17.8737 28562 V Visual 2458970.61646412 7 2 "[118] IC5070_incl_201_V2492Cyg" 27916
76884271 16.4789 0.0 0.0895000025629997 745.993225097656 809.974975585938 312.756414 44.261205 0.003980125 512.0 15.4754 7729 V V 2458391.54681713 31 39 "[118] IC5070_incl_201_V2492Cyg" 7576
147702468 14.9445 0.124681897461414 0.0359000004827976 326.622802734375 33.7825012207031 312.756564 44.261205 0.003232434 0.0 15.1328 17524 R R 2458791.30263889 35 41 "[118] IC5070_incl_201_V2492Cyg" 18788
69689226 16.2519 0.160475373268127 0.0443999990820885 731.855407714844 960.650512695312 312.756056 44.261206 0.001003411 2.0 15.1127 6965 V -SG- 2458380.35841855 33 56 "[118] IC5070_incl_201_V2492Cyg" 7003
159080212 15.3125 0.0895780995488167 0.0381999984383583 1983.65063476562 2356.0625 312.756098 44.261206 0.001107161 2.0 16.6243 24517 R Red 2458886.74476852 7 2 "[118] IC5070_incl_201_V2492Cyg" 26068
101183726 15.9682 0.13378381729126 0.0531999990344048 444.561309814453 495.609588623047 312.756629 44.261208 0.002980871 0.0 14.8904 11597 V V 2458597.61556713 71 108 "[118] IC5070_incl_201_V2492Cyg" 11239
122180059 15.4384 0.0571355521678925 0.0156999994069338 1914.72839355469 2543.490234375 312.756121 44.261208 0.001284665 3.0 15.4819 13195 R Red 2458683.52291522 7 2 "[118] IC5070_incl_201_V2492Cyg" 12840
58546515 15.1750 0.198519080877304 0.0248000007122755 2043.13940429688 2492.80126953125 312.755921 44.261209 0.000712379 0.0 17.3699 4529 HA H-alpha 2458304.5006393 7 2 "[118] IC5070_incl_201_V2492Cyg" 4400
189235299 15.0110 0.060656264424324 0.0121999997645617 515.7578125 526.907470703125 312.756575 44.261209 0.00256469 0.0 13.3230 31830 R R 2459042.45298611 71 108 "[118] IC5070_incl_201_V2492Cyg" 31142
190830345 16.1252 0.0861942246556282 0.0258000008761883 2037.54406738281 2612.80517578125 312.755778 44.261209 0.0007705496 0.0 16.6722 32063 V Visual 2459051.45712136 7 2 "[118] IC5070_incl_201_V2492Cyg" 31339
66870238 18.0961 0.29972779750824 0.0604000017046928 289.253112792969 439.56201171875 312.756382 44.261211 0.003003832 0.0 15.5207 5874 B B 2458340.51565972 39 67 "[118] IC5070_incl_201_V2492Cyg" 5603
69127026 16.2173 0.0912891328334808 0.0362999998033047 710.744384765625 947.819274902344 312.755988 44.261211 0.001161035 2.0 15.4592 6598 V -V- 2458371.31041201 33 56 "[118] IC5070_incl_201_V2492Cyg" 6643
123534772 16.0753 0.0868052467703819 0.0346999987959862 2053.1484375 2515.36962890625 312.755801 44.261211 0.0009546963 0.0 16.7851 13339 V Visual 2458689.40255353 7 2 "[118] IC5070_incl_201_V2492Cyg" 12964
175321606 16.2105 0.156999945640564 0.0379000008106232 3037.92016601562 1863.48303222656 312.756884 44.261211 0.001671836 2.0 26.7363 29557 V Green 2458989.45902778 58 144 "[118] IC5070_incl_201_V2492Cyg" 29691
69592584 16.0320 0.0756264328956604 0.0219999998807907 574.176818847656 204.100402832031 312.756209 44.261212 0.002780096 0.0 14.6528 6833 V V 2458375.29980324 26 34 "[118] IC5070_incl_201_V2492Cyg" 6713
101008985 18.0104 0.0807137042284012 0.0109999999403954 1235.76477050781 1010.82000732422 312.756345 44.261212 0.0007185142 3.0 14.9445 11648 B B 2458378.545486 16 20 "[118] IC5070_incl_201_V2492Cyg" 11296
118227739 16.3693 0.108603090047836 0.0362000018358231 2024.73071289062 2464.73168945312 312.755833 44.261212 0.0009986454 0.0 16.8520 12649 V Visual 2458647.43102286 7 2 "[118] IC5070_incl_201_V2492Cyg" 12370
124218225 14.5044 0.0333075113594532 0.00760000012814999 1989.48522949219 2513.1494140625 312.756036 44.261212 0.001367304 3.0 15.5993 13416 I I-Band 2458696.3945544 7 2 "[118] IC5070_incl_201_V2492Cyg" 13058
95784226 16.1966 0.0902142003178596 0.00600000005215406 1234.95336914062 1003.00848388672 312.75645 44.261213 0.0005732857 3.0 14.2598 10493 V V 2458342.57625 16 20 "[118] IC5070_incl_201_V2492Cyg" 10099
119863965 15.3837 0.0840599238872528 0.0103000001981854 1946.986328125 2544.12353515625 312.75612 44.261213 0.001029268 3.0 15.5694 12921 R Red 2458666.56375145 7 2 "[118] IC5070_incl_201_V2492Cyg" 12635
64314569 17.8587 0.137501895427704 0.0540999993681908 2027.46423339844 2465.08032226562 312.755791 44.261214 0.001424517 0.0 17.3365 4819 B Blue 2458336.40766059 7 2 "[118] IC5070_incl_201_V2492Cyg" 4707
69032575 15.2026 0.199647232890129 0.0211999993771315 2062.88989257812 1598.3701171875 312.755815 44.261214 0.001044519 2.0 17.1271 6589 HA H-alpha 2458369.41573247 7 2 "[118] IC5070_incl_201_V2492Cyg" 6634
149119469 15.1699 0.0707674995064735 0.0281000006943941 492.704895019531 588.140686035156 312.756463 44.261214 0.00318772 0.0 13.8977 18718 R R 2458807.2899537 71 108 "[118] IC5070_incl_201_V2492Cyg" 22449
121369789 15.3172 0.154923990368843 0.0480999983847141 155.017501831055 441.118713378906 312.756663 44.261215 0.003547597 0.0 14.0939 13070 R R 2458332.44151956 38 48 "[118] IC5070_incl_201_V2492Cyg" 5378
173924286 15.0824 0.107286281883717 0.0754999965429306 1957.01452636719 2636.23095703125 312.756142 44.261215 0.001142893 0.0 16.1273 29290 R Red 2458984.61624421 7 2 "[118] IC5070_incl_201_V2492Cyg" 29581
181801657 15.8373 0.0753101781010628 0.0183000005781651 703.226013183594 301.56201171875 312.756457 44.261215 0.002833492 0.0 12.4900 30562 V V 2459013.638815 34 43 "[118] IC5070_incl_201_V2492Cyg" 30601
42634955 14.6775 0.0415915697813034 0.00820000004023314 2129.21337890625 1590.63903808594 312.756855 44.261217 0.001015091 3.0 15.6931 3313 I I-Band 2458081.25806496 7 2 "[118] IC5070_incl_201_V2492Cyg" 3004
121684286 15.4257 0.0635258331894875 0.00980000011622906 2030.19543457031 2501.96411132812 312.755992 44.261218 0.0008792631 3.0 15.3511 13138 R Red 2458680.41927228 7 2 "[118] IC5070_incl_201_V2492Cyg" 12782
129657849 14.8912 0.245168522000313 0.0351999998092651 2159.71142578125 1600.37841796875 312.755921 44.261218 0.001143974 2.0 17.9067 13928 HA H-alpha 2458720.61060516 7 2 "[118] IC5070_incl_201_V2492Cyg" 13556
133830000 15.1173 0.239785060286522 0.0392000004649162 2164.09301757812 1591.95532226562 312.756271 44.261218 0.001217658 2.0 18.1740 14162 HA H-alpha 2458725.57320833 7 2 "[118] IC5070_incl_201_V2492Cyg" 13800
180527200 14.5766 0.0412450432777405 0.0164000000804663 1975.552734375 2617.90673828125 312.756061 44.261218 0.0009945453 3.0 16.2684 30261 I I-Band 2459007.55834925 7 2 "[118] IC5070_incl_201_V2492Cyg" 30138
137883365 15.2825 0.0578421987593174 0.00939999986439943 2167.6220703125 1606.60046386719 312.756181 44.261219 0.001118588 3.0 15.4798 14418 R Red 2458734.50294271 7 2 "[118] IC5070_incl_201_V2492Cyg" 14016
82988999 14.2090 0.0632806867361069 0.0159000009298325 740.417785644531 807.57568359375 312.756958 44.26122 0.002822486 0.0 13.3057 8400 I I 2458423.42364583 31 39 "[118] IC5070_incl_201_V2492Cyg" 8222
119877967 14.5268 0.036599799990654 0.00680000009015203 1944.14404296875 2545.03466796875 312.756113 44.26122 0.0009690326 3.0 15.4545 12920 I I-Band 2458666.56550492 7 2 "[118] IC5070_incl_201_V2492Cyg" 12634
118580159 16.1232 0.102125681936741 0.029899999499321 2060.27221679688 2466.22241210938 312.755781 44.261221 0.0009274675 0.0 16.5858 12690 V Visual 2458652.43971451 7 2 "[118] IC5070_incl_201_V2492Cyg" 12402
122478510 15.4919 0.0569585710763931 0.0109000001102686 1979.82312011719 2503.64233398438 312.756087 44.261221 0.001235027 3.0 15.4736 13226 R Red 2458685.405557 7 2 "[118] IC5070_incl_201_V2492Cyg" 12866
142382050 14.4259 0.0358559601008892 0.0105999996885657 2156.4853515625 1633.92260742188 312.756153 44.261221 0.001736471 3.0 15.2596 14718 I I-Band 2458748.51625496 7 2 "[118] IC5070_incl_201_V2492Cyg" 14305
160363518 16.2573 0.0912700742483139 0.0270000007003546 2030.23156738281 2371.15600585938 312.75587 44.261221 0.001157031 2.0 16.4472 25625 V Visual 2458904.70660623 7 2 "[118] IC5070_incl_201_V2492Cyg" 26419
121368442 16.3490 0.150783255696297 0.0414999984204769 707.3623046875 950.4619140625 312.756035 44.261222 0.001450557 2.0 14.8203 13069 V -V- 2458367.372284 33 56 "[118] IC5070_incl_201_V2492Cyg" 6162
127711877 15.0107 0.200769186019897 0.0324000008404255 2148.462890625 1593.00390625 312.756146 44.261222 0.001023175 2.0 17.7220 13772 HA H-alpha 2458716.61955614 7 2 "[118] IC5070_incl_201_V2492Cyg" 13407
136660431 14.6443 0.0408373847603798 0.00800000037997961 2144.93676757812 1618.16125488281 312.756211 44.261222 0.001337099 3.0 15.4984 14294 I I-Band 2458728.59220486 7 2 "[118] IC5070_incl_201_V2492Cyg" 13883
191315417 15.5620 0.0608943589031696 0.00879999995231628 1995.32727050781 2622.46166992188 312.756091 44.261222 0.001117321 3.0 15.4808 32144 R Red 2459053.47760913 7 2 "[118] IC5070_incl_201_V2492Cyg" 31411
23398981 14.5553 0.120290458202362 0.0636999979615211 2042.25524902344 2479.91088867188 312.756274 44.261223 0.001719527 0.0 17.2099 1850 I I-Band 2457803.72845486 7 2 "[118] IC5070_incl_201_V2492Cyg" 1653
40213359 16.0673 0.0791603401303291 0.0138999996706843 2202.69750976562 1589.74108886719 312.756171 44.261223 0.001223385 2.0 15.6692 3150 V Visual 2458055.3130353 7 2 "[118] IC5070_incl_201_V2492Cyg" 2854
75142991 14.5998 0.0457069240510464 0.00680000009015203 2144.3046875 1611.83666992188 312.75586 44.261223 0.0008057558 3.0 15.6262 7636 I I-Band 2458396.37448929 7 2 "[118] IC5070_incl_201_V2492Cyg" 7521
64702914 14.2504 0.0835944265127182 0.0252999998629093 770.376586914062 397.271087646484 312.756469 44.261224 0.003545803 0.0 14.4904 4851 I I 2458334.3721412 31 39 "[118] IC5070_incl_201_V2492Cyg" 4745
65944163 15.4273 0.0653384178876877 0.00860000029206276 2125.78100585938 1604.3935546875 312.756347 44.261224 0.001314066 3.0 15.3243 5346 R Red 2458344.60120515 7 2 "[118] IC5070_incl_201_V2492Cyg" 5326
67601083 16.0657 0.146151781082153 0.0266999993473291 744.578430175781 815.937683105469 312.756854 44.261224 0.003020151 0.0 14.5946 6115 V V 2458349.60833333 31 39 "[118] IC5070_incl_201_V2492Cyg" 5810
122426712 14.6614 0.0397958010435104 0.00910000037401915 1979.17944335938 2504.12768554688 312.75607 44.261224 0.001235023 3.0 15.5649 13228 I I-Band 2458685.40737269 7 2 "[118] IC5070_incl_201_V2492Cyg" 12871
128540404 14.4926 0.0388644561171532 0.0110999997705221 2148.279296875 1596.77905273438 312.756191 44.261224 0.001234596 3.0 15.9702 13867 I I-Band 2458718.5746195 7 2 "[118] IC5070_incl_201_V2492Cyg" 13498
141200345 15.4900 0.0560860931873322 0.00970000028610229 1973.68823242188 2518.216796875 312.756028 44.261224 0.001204871 3.0 15.3791 14600 R Red 2458745.32684317 7 2 "[118] IC5070_incl_201_V2492Cyg" 14205
83342795 16.0406 0.136827453970909 0.0288999993354082 1709.93334960938 1747.90966796875 312.756575 44.261225 0.002771805 0.0 15.1463 8511 V V 2458441.31061343 54 79 "[118] IC5070_incl_201_V2492Cyg" 8331
187386426 15.5305 0.0717406049370766 0.0163000002503395 2017.34497070312 2662.51611328125 312.756111 44.261225 0.0009687649 3.0 16.2205 31638 R Red 2459030.54591766 7 2 "[118] IC5070_incl_201_V2492Cyg" 30939
65705521 15.9527 0.115604408085346 0.0368999987840652 418.400695800781 81.0052032470703 312.756368 44.261226 0.002546788 0.0 15.7021 5263 V V 2458336.4944662 40 49 "[118] IC5070_incl_201_V2492Cyg" 4905
146727592 15.0904 0.0474693439900875 0.0193000007420778 502.714508056641 600.240905761719 312.756837 44.261226 0.002624907 0.0 13.9141 16675 R R 2458784.32548611 71 108 "[118] IC5070_incl_201_V2492Cyg" 18587
30470058 14.1600 0.0323196426033974 0.0131999999284744 1983.953125 2532.40771484375 312.756077 44.261227 0.003111953 0.0 15.4907 2544 I I-Band 2457937.49032841 7 2 "[118] IC5070_incl_201_V2492Cyg" 2308
65875693 15.9923 0.12714147567749 0.022299999371171 418.900604248047 81.5369033813477 312.756376 44.261227 0.002636511 0.0 15.6598 5324 V -V- 2458336.49232639 40 49 "[118] IC5070_incl_201_V2492Cyg" 5309
78930173 14.6642 0.0440177097916603 0.00689999992027879 2100.01635742188 1623.82470703125 312.75589 44.261227 0.001045961 3.0 15.2718 8094 I I-Band 2458414.35536603 7 2 "[118] IC5070_incl_201_V2492Cyg" 7913
473759 14.1587 0.0322971791028976 0.0131999999284744 1983.953125 2532.40771484375 312.756077 44.261228 0.003111953 0.0 15.4907 31 I I-Band 2457937.49032841 7 2 "[118] IC5070_incl_201_V2492Cyg" 33
123855086 14.6037 0.0315471850335598 0.008500000461936 2029.35632324219 2509.359375 312.756043 44.261228 0.001643401 3.0 15.5304 13393 I I-Band 2458693.39319155 7 2 "[118] IC5070_incl_201_V2492Cyg" 13029
129248981 15.5267 0.317653983831406 0.0278999991714954 2461.7529296875 1740.71838378906 312.755976 44.261228 0.00281468 0.0 16.3379 13903 R TR 2458719.39778 64 97 "[118] IC5070_incl_201_V2492Cyg" 13541
134649320 16.0748 0.117130555212498 0.0599999986588955 683.210510253906 55.2405014038086 312.756187 44.261228 0.002402256 0.0 14.5611 14221 V v 2458724.45316551 48 72 "[118] IC5070_incl_201_V2492Cyg" 13848
158208895 15.1790 0.090254433453083 0.0524999983608723 528.857788085938 494.997314453125 312.756647 44.261228 0.003363757 0.0 14.3438 24090 R R 2458878.28165509 71 108 "[118] IC5070_incl_201_V2492Cyg" 25906
164619799 14.4563 0.0317377857863903 0.00779999978840351 1996.6201171875 2404.08447265625 312.756105 44.261228 0.001126443 3.0 15.3216 27653 I I-Band 2458932.66840278 7 2 "[118] IC5070_incl_201_V2492Cyg" 27042
192195568 15.5502 0.0601949356496334 0.00719999987632036 2011.44213867188 2620.8681640625 312.756065 44.261228 0.001022034 3.0 15.3555 32218 R Red 2459060.4630816 7 2 "[118] IC5070_incl_201_V2492Cyg" 31483
66890774 15.8807 0.0462142266333103 0.0194000005722046 564.3427734375 195.49609375 312.756312 44.261229 0.002795049 0.0 14.0608 5890 V V 2458350.31887731 26 34 "[118] IC5070_incl_201_V2492Cyg" 5635
68810347 16.2998 0.0846066549420357 0.0324000008404255 697.67626953125 998.412475585938 312.756056 44.261229 0.001110874 2.0 15.5256 6422 V -V- 2458366.44109323 33 56 "[118] IC5070_incl_201_V2492Cyg" 6109
83409985 16.2958 0.0994123667478561 0.0189999993890524 2063.451171875 1613.06774902344 312.755846 44.261229 0.001119409 3.0 16.0302 8543 V Visual 2458441.27561921 7 2 "[118] IC5070_incl_201_V2492Cyg" 8365
97812614 16.4141 0.0987319424748421 0.00499999988824129 1228.494140625 1000.59991455078 312.75641 44.261229 0.0005734602 3.0 14.2380 10697 V V 2458347.545556 16 20 "[118] IC5070_incl_201_V2492Cyg" 10275
158898237 14.6276 0.0607831291854382 0.0181000009179115 1989.52209472656 2382.10327148438 312.756078 44.261229 0.0009446201 3.0 16.2546 24410 I I-Band 2458885.75366898 7 2 "[118] IC5070_incl_201_V2492Cyg" 26029
168556896 16.4947 0.185988813638687 0.224600002169609 1948.525390625 2447.48657226562 312.756181 44.261229 0.0007742714 0.0 17.9713 28311 V Visual 2458956.62159722 7 2 "[118] IC5070_incl_201_V2492Cyg" 27668
171378183 15.5186 0.192863970994949 0.101899996399879 3009.99951171875 1745.69079589844 312.756425 44.261229 0.001827387 0.0 27.0236 28704 R Red 2458976.50486111 58 144 "[118] IC5070_incl_201_V2492Cyg" 28055
171381992 15.5186 0.192863970994949 0.101899996399879 3009.99951171875 1745.69079589844 312.756425 44.261229 0.001827387 0.0 27.0236 28704 R Red 2458976.50486111 58 144 "[118] IC5070_incl_201_V2492Cyg" 28055
22929841 14.6680 0.0650315508246422 0.0154999997466803 2165.36694335938 1751.52221679688 312.755973 44.26123 0.001115103 3.0 15.8072 1732 I I-Band 2457780.26887442 7 2 "[118] IC5070_incl_201_V2492Cyg" 1578
69306677 15.4126 0.0693949013948441 0.0149999996647239 719.454406738281 942.197082519531 312.755996 44.26123 0.001017738 3.0 13.4633 6778 R -Rc- 2458372.34447012 33 56 "[118] IC5070_incl_201_V2492Cyg" 6651
100886141 16.1689 0.0889696627855301 0.00380000006407499 1236.80334472656 981.59912109375 312.756408 44.26123 0.0006375635 3.0 13.8997 11618 V V 2458373.466285 16 20 "[118] IC5070_incl_201_V2492Cyg" 11253
39564181 14.5280 0.0394646860659122 0.00370000000111759 2136.0625 1611.72802734375 312.756341 44.261231 0.0009902016 3.0 14.7751 3107 I I-Band 2458049.37027778 7 2 "[118] IC5070_incl_201_V2492Cyg" 2817
66441091 16.3404 0.110631845891476 0.044599998742342 2160.21752929688 1632.173828125 312.755854 44.261231 0.002112906 2.0 16.9041 5598 V Visual 2458346.60965046 7 2 "[118] IC5070_incl_201_V2492Cyg" 5451
76869637 18.1564 0.0 0.198100000619888 742.998474121094 809.221923828125 312.756623 44.261231 0.001373004 512.0 16.4327 7716 B B 2458387.47509259 31 39 "[118] IC5070_incl_201_V2492Cyg" 7566
82982219 14.3479 0.16778527200222 0.0333000011742115 739.774291992188 812.465515136719 312.756925 44.261231 0.004191645 0.0 13.7112 8406 I I 2458430.41079861 31 39 "[118] IC5070_incl_201_V2492Cyg" 8228
125083257 15.3530 0.0577773042023182 0.0127999996766448 2153.02954101562 1586.44519042969 312.756169 44.261231 0.001160242 3.0 15.8997 13521 R Red 2458702.62374421 7 2 "[118] IC5070_incl_201_V2492Cyg" 13155
136409656 15.1821 0.122225143015385 0.0171000007539988 473.45361328125 519.3466796875 312.756572 44.261232 0.002867358 0.0 13.7246 14270 R R 2458728.37679398 71 108 "[118] IC5070_incl_201_V2492Cyg" 13873
141186228 14.6266 0.0355286560952663 0.00740000000223517 1976.83312988281 2517.1240234375 312.75604 44.261232 0.001228648 3.0 15.4568 14599 I I-Band 2458745.3250897 7 2 "[118] IC5070_incl_201_V2492Cyg" 14204
149480668 15.1840 0.0582074336707592 0.0164000000804663 749.71337890625 347.939514160156 312.75641 44.261232 0.003441284 0.0 13.4854 19032 R R 2458809.27197917 71 108 "[118] IC5070_incl_201_V2492Cyg" 22552
190122248 15.3144 0.0510066747665405 0.010499999858439 1996.80114746094 2629.67138671875 312.756109 44.261232 0.0007713746 3.0 15.9120 31981 R Red 2459048.53524967 7 2 "[118] IC5070_incl_201_V2492Cyg" 31259
17274589 15.5696 0.0661819353699684 0.00740000000223517 2126.33129882812 1651.33508300781 312.756158 44.261233 0.0008554665 3.0 15.0932 1175 R Red 2457691.25713686 7 2 "[118] IC5070_incl_201_V2492Cyg" 1119
58119272 16.5887 0.201192259788513 0.0768000036478043 772.674987792969 399.661804199219 312.756055 44.261233 0.003397039 3.0 15.5818 4489 V V 2458331.37141204 31 39 "[118] IC5070_incl_201_V2492Cyg" 4589
66720459 16.3705 0.159888923168182 0.0441000014543533 789.209289550781 973.832214355469 312.756213 44.261233 0.00124942 2.0 15.2464 5724 V -SG- 2458347.46858241 33 56 "[118] IC5070_incl_201_V2492Cyg" 5536
69654500 15.6952 0.153073415160179 0.0970999971032143 743.103088378906 809.943603515625 312.75673 44.261233 0.004393622 0.0 14.1890 6871 V V 2458357.62967593 31 39 "[118] IC5070_incl_201_V2492Cyg" 6683
124206190 15.3821 0.0486946031451225 0.0109000001102686 1989.78210449219 2514.01098632812 312.756053 44.261233 0.001278933 3.0 15.5833 13417 R Red 2458696.3927445 7 2 "[118] IC5070_incl_201_V2492Cyg" 13059
131769361 16.3289 0.0940740406513214 0.016499999910593 2165.21240234375 1593.55224609375 312.755926 44.261233 0.0009546425 3.0 16.3498 14037 V Visual 2458721.54105453 7 2 "[118] IC5070_incl_201_V2492Cyg" 13707
40891160 15.4887 0.0622031092643738 0.00669999979436398 2186.98046875 1595.45861816406 312.756299 44.261234 0.0007294444 3.0 15.0360 3185 R Red 2458057.30153067 7 2 "[118] IC5070_incl_201_V2492Cyg" 2889
69063291 18.1392 0.162551701068878 0.0527999997138977 2091.83642578125 1616.58422851562 312.755883 44.261234 0.00106367 0.0 17.6219 6586 B Blue 2458369.52353588 7 2 "[118] IC5070_incl_201_V2492Cyg" 6631
128335536 15.7099 0.0914522036910057 0.0275999996811152 489.880615234375 514.868225097656 312.75643 44.261234 0.002564327 0.0 14.4099 13848 V V 2458718.36663194 71 108 "[118] IC5070_incl_201_V2492Cyg" 13477
135002199 15.3423 0.062891349196434 0.0105999996885657 2167.8359375 1588.94836425781 312.756154 44.261234 0.001095508 3.0 15.9316 14229 R Red 2458726.57304861 7 2 "[118] IC5070_incl_201_V2492Cyg" 13830
141701923 14.6356 0.0699429363012314 0.0167999994009733 2145.1748046875 1620.8447265625 312.756155 44.261234 0.0008964235 3.0 16.3806 14644 I I-Band 2458746.55768519 7 2 "[118] IC5070_incl_201_V2492Cyg" 14239
150628714 15.8638 0.0861236825585365 0.0313999988138676 499.409088134766 554.055297851562 312.756333 44.261234 0.003572507 0.0 14.2597 19854 V V 2458819.35946759 71 108 "[118] IC5070_incl_201_V2492Cyg" 22668
187376221 14.6090 0.0461964681744576 0.0115000000223517 2018.4306640625 2663.91723632812 312.756081 44.261234 0.001164238 3.0 16.0060 31640 I I-Band 2459030.54410549 7 2 "[118] IC5070_incl_201_V2492Cyg" 30941
188875439 15.3672 0.0610134042799473 0.00920000020414591 1985.1826171875 2618.82373046875 312.756109 44.261234 0.0009321299 3.0 15.6280 31774 R Red 2459041.49410384 7 2 "[118] IC5070_incl_201_V2492Cyg" 31065
67333038 15.6926 0.113922007381916 0.025000000372529 657.435913085938 964.496276855469 312.755853 44.261235 0.001193584 3.0 13.7325 6002 R -Rc- 2458353.51147839 33 56 "[118] IC5070_incl_201_V2492Cyg" 5747
119845001 15.1624 0.169814884662628 0.0225000008940697 510.857299804688 558.006774902344 312.756403 44.261235 0.003018187 0.0 13.6517 12911 R R 2458666.41467593 71 108 "[118] IC5070_incl_201_V2492Cyg" 12626
144284711 14.6041 0.0411805436015129 0.0113000003620982 2139.09985351562 1649.20092773438 312.756093 44.261235 0.001303246 3.0 15.7544 15441 I I-Band 2458766.47711082 7 2 "[118] IC5070_incl_201_V2492Cyg" 18370
152856511 15.3783 0.0525541454553604 0.00930000003427267 2107.123046875 1607.93225097656 312.756231 44.261235 0.001352037 3.0 14.9828 20894 R Red 2458827.23369502 7 2 "[118] IC5070_incl_201_V2492Cyg" 23229
159086391 14.5067 0.0645692646503448 0.025900000706315 1982.62890625 2356.3056640625 312.756073 44.261235 0.0009412034 2.0 16.5498 24518 I I-Band 2458886.74658131 7 2 "[118] IC5070_incl_201_V2492Cyg" 26069
168111385 16.1553 0.132786870002747 0.0406000018119812 2006.17041015625 2473.41748046875 312.755878 44.261235 0.0008746092 0.0 17.2068 28254 V Visual 2458954.63874537 7 2 "[118] IC5070_incl_201_V2492Cyg" 27617
127678349 14.5496 0.035391166806221 0.0082999998703599 2145.27124023438 1591.66760253906 312.75619 44.261236 0.001059079 3.0 15.6099 13769 I I-Band 2458716.57370499 7 2 "[118] IC5070_incl_201_V2492Cyg" 13404
179543687 18.4682 0.0 0.120999999344349 2374.22778320312 2532.9580078125 312.755672 44.261236 0.0006874141 512.0 27.9607 30122 B Blue 2459000.48541667 58 150 "[118] IC5070_incl_201_V2492Cyg" 30011
190134518 14.4997 0.0337877348065376 0.00910000037401915 1996.27197265625 2629.78271484375 312.756069 44.261236 0.0008365455 3.0 15.9875 31982 I I-Band 2459048.53706018 7 2 "[118] IC5070_incl_201_V2492Cyg" 31258
66755559 16.0540 0.0735075175762177 0.0434999987483025 149.425903320312 451.575286865234 312.757104 44.261237 0.002797345 0.0 14.6037 5460 V V 2458336.42504838 38 48 "[118] IC5070_incl_201_V2492Cyg" 5385
126824849 14.4794 0.0463803373277187 0.0120000001043081 2158.75244140625 1587.29223632812 312.756162 44.261237 0.001072345 3.0 15.6705 13680 I I-Band 2458711.5252166 7 2 "[118] IC5070_incl_201_V2492Cyg" 13307
129198300 14.5232 0.0455842204391956 0.0102000003680587 2174.79614257812 1594.51171875 312.756172 44.261237 0.001059737 3.0 16.0287 13914 I I-Band 2458719.57298322 7 2 "[118] IC5070_incl_201_V2492Cyg" 13527
164873958 15.4124 0.0582935474812984 0.016499999910593 1979.60595703125 2403.72607421875 312.756113 44.261237 0.001119253 3.0 15.8404 27726 R Red 2458933.66856482 7 2 "[118] IC5070_incl_201_V2492Cyg" 27111
20066758 15.4532 0.0631810128688812 0.00650000013411045 2138.18676757812 1667.0224609375 312.75642 44.261238 0.0008650229 3.0 14.7179 1406 R Red 2457721.2308044 7 2 "[118] IC5070_incl_201_V2492Cyg" 1304
25593806 15.7346 0.210266277194023 0.174999997019768 2008.28381347656 2493.95336914062 312.756032 44.261238 0.000871724 0.0 19.2485 2180 R Red 2457851.63222699 7 2 "[118] IC5070_incl_201_V2492Cyg" 1952
88648170 16.1414 0.0967397838830948 0.0109000001102686 1300.09130859375 1053.45532226562 312.756365 44.261238 0.0004309291 0.0 16.0829 9506 V V 2458018.428804 16 20 "[118] IC5070_incl_201_V2492Cyg" 9242
147676384 15.1500 0.0690104812383652 0.0277999993413687 503.591796875 568.531921386719 312.756879 44.261238 0.00313996 0.0 14.0519 17483 R R 2458788.38025463 71 108 "[118] IC5070_incl_201_V2492Cyg" 18744
