id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
63957661 16.0572 0.0688170120120049 0.0108000002801418 2491.8896484375 851.628173828125 312.876671 44.062378 0.0009998363 0.0 15.5693 4800 V Visual 2458333.59033565 7 2 "[118] IC5070_incl_201_V2492Cyg" 4630
20283206 14.2414 0.0341479666531086 0.00410000002011657 2505.92578125 920.5966796875 312.876672 44.061461 0.0008851922 0.0 14.7271 1441 I I-Band 2457723.23898872 7 2 "[118] IC5070_incl_201_V2492Cyg" 1344
18911389 15.8101 0.0801722183823586 0.0146000003442168 2463.70239257812 910.698608398438 312.876674 44.062275 0.0009340401 0.0 15.9465 1330 V Visual 2457711.23263165 7 2 "[118] IC5070_incl_201_V2492Cyg" 1234
121835081 15.4996 0.374962359666824 0.0353999994695187 2612.51171875 1838.07531738281 312.876676 44.062855 0.002395264 0.0 16.2352 13147 R TR 2458675.49059 64 97 "[118] IC5070_incl_201_V2492Cyg" 12794
73056479 17.6544 0.179706752300262 0.149499997496605 746.008728027344 114.999198913574 312.87668 44.062057 0.001440677 0.0 17.2117 7301 B B 2458363.60113121 41 51 "[118] IC5070_incl_201_V2492Cyg" 7236
73060028 17.3911 0.12870018184185 0.145099997520447 744.807312011719 114.174896240234 312.87668 44.061908 0.001884389 0.0 16.9918 7305 B B 2458363.60929984 41 51 "[118] IC5070_incl_201_V2492Cyg" 7240
93284464 15.9831 0.0733230113983154 0.0181000009179115 1717.48474121094 3201.54174804688 312.87668 44.062163 0.001163378 0.0 16.5899 10182 V Visual 2458574.6485149 7 2 "[118] IC5070_incl_201_V2492Cyg" 9888
107306922 16.1205 0.0789311230182648 0.017000000923872 1725.6884765625 3211.19482421875 312.876682 44.0622 0.001189583 0.0 16.3699 12190 V Visual 2458634.51270472 7 2 "[118] IC5070_incl_201_V2492Cyg" 12233
65103376 15.0031 0.073279857635498 0.0342999994754791 527.57421875 1383.92028808594 312.876683 44.062047 0.001747955 0.0 14.3843 5056 R -Rc- 2458334.38641088 33 56 "[118] IC5070_incl_201_V2492Cyg" 4640
82876955 15.9088 0.12880901992321 0.0747999995946884 2387.79663085938 1371.88647460938 312.876683 44.062044 0.001190068 0.0 15.5582 8346 V Green 2458437.30173611 60 90 "[118] IC5070_incl_201_V2492Cyg" 8170
